REF_DATE,GEO,DGUID,Commodity,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,longitude,latitude
1955-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3126.0,,,,0,1.0,1.0
1955-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,771.0,,,,0,1.0,1.0
1955-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3149.0,,,,0,1.0,1.0
1955-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1246.0,,,,0,1.0,1.0
1955-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4262.0,,,,0,1.0,1.0
1955-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2207.0,,,,0,1.0,1.0
1955-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5529.0,,,,0,1.0,1.0
1955-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4344.0,,,,0,1.0,1.0
1955-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7732.0,,,,0,1.0,1.0
1955-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5936.0,,,,0,1.0,1.0
1955-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9777.0,,,,0,1.0,1.0
1955-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4729.0,,,,0,1.0,1.0
1955-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,11754.0,,,,0,1.0,1.0
1955-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4688.0,,,,0,1.0,1.0
1955-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10628.0,,,,0,1.0,1.0
1955-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4765.0,,,,0,1.0,1.0
1955-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5936.0,,,,0,1.0,1.0
1955-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3588.0,,,,0,1.0,1.0
1955-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4293.0,,,,0,1.0,1.0
1955-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1944.0,,,,0,1.0,1.0
1955-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3710.0,,,,0,1.0,1.0
1955-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1162.0,,,,0,1.0,1.0
1955-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3420.0,,,,0,1.0,1.0
1956-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,907.0,,,,0,1.0,1.0
1956-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3447.0,,,,0,1.0,1.0
1956-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,796.0,,,,0,1.0,1.0
1956-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3787.0,,,,0,1.0,1.0
1956-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1412.0,,,,0,1.0,1.0
1956-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4497.0,,,,0,1.0,1.0
1956-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2255.0,,,,0,1.0,1.0
1956-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5723.0,,,,0,1.0,1.0
1956-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3442.0,,,,0,1.0,1.0
1956-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7755.0,,,,0,1.0,1.0
1956-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5739.0,,,,0,1.0,1.0
1956-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9963.0,,,,0,1.0,1.0
1956-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5737.0,,,,0,1.0,1.0
1956-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10705.0,,,,0,1.0,1.0
1956-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5439.0,,,,0,1.0,1.0
1956-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10198.0,,,,0,1.0,1.0
1956-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4810.0,,,,0,1.0,1.0
1956-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5773.0,,,,0,1.0,1.0
1956-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3973.0,,,,0,1.0,1.0
1956-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5076.0,,,,0,1.0,1.0
1956-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2387.0,,,,0,1.0,1.0
1956-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4429.0,,,,0,1.0,1.0
1956-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1539.0,,,,0,1.0,1.0
1956-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3823.0,,,,0,1.0,1.0
1957-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1098.0,,,,0,1.0,1.0
1957-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3873.0,,,,0,1.0,1.0
1957-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,890.0,,,,0,1.0,1.0
1957-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3873.0,,,,0,1.0,1.0
1957-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1284.0,,,,0,1.0,1.0
1957-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5058.0,,,,0,1.0,1.0
1957-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2684.0,,,,0,1.0,1.0
1957-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6266.0,,,,0,1.0,1.0
1957-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5197.0,,,,0,1.0,1.0
1957-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8714.0,,,,0,1.0,1.0
1957-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7337.0,,,,0,1.0,1.0
1957-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9963.0,,,,0,1.0,1.0
1957-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6903.0,,,,0,1.0,1.0
1957-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,11442.0,,,,0,1.0,1.0
1957-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6227.0,,,,0,1.0,1.0
1957-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9972.0,,,,0,1.0,1.0
1957-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5194.0,,,,0,1.0,1.0
1957-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6587.0,,,,0,1.0,1.0
1957-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4119.0,,,,0,1.0,1.0
1957-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5230.0,,,,0,1.0,1.0
1957-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2433.0,,,,0,1.0,1.0
1957-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4325.0,,,,0,1.0,1.0
1957-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1549.0,,,,0,1.0,1.0
1957-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4126.0,,,,0,1.0,1.0
1958-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1115.0,,,,0,1.0,1.0
1958-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4348.0,,,,0,1.0,1.0
1958-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,830.0,,,,0,1.0,1.0
1958-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,3845.0,,,,0,1.0,1.0
1958-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1582.0,,,,0,1.0,1.0
1958-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5275.0,,,,0,1.0,1.0
1958-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2697.0,,,,0,1.0,1.0
1958-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7058.0,,,,0,1.0,1.0
1958-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4467.0,,,,0,1.0,1.0
1958-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8560.0,,,,0,1.0,1.0
1958-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6616.0,,,,0,1.0,1.0
1958-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9347.0,,,,0,1.0,1.0
1958-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6026.0,,,,0,1.0,1.0
1958-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12415.0,,,,0,1.0,1.0
1958-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5263.0,,,,0,1.0,1.0
1958-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10741.0,,,,0,1.0,1.0
1958-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4874.0,,,,0,1.0,1.0
1958-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6642.0,,,,0,1.0,1.0
1958-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4023.0,,,,0,1.0,1.0
1958-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5474.0,,,,0,1.0,1.0
1958-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2322.0,,,,0,1.0,1.0
1958-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4470.0,,,,0,1.0,1.0
1958-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1599.0,,,,0,1.0,1.0
1958-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4542.0,,,,0,1.0,1.0
1959-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1165.0,,,,0,1.0,1.0
1959-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4090.0,,,,0,1.0,1.0
1959-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,965.0,,,,0,1.0,1.0
1959-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4253.0,,,,0,1.0,1.0
1959-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1578.0,,,,0,1.0,1.0
1959-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5556.0,,,,0,1.0,1.0
1959-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2850.0,,,,0,1.0,1.0
1959-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6990.0,,,,0,1.0,1.0
1959-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4912.0,,,,0,1.0,1.0
1959-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9221.0,,,,0,1.0,1.0
1959-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7045.0,,,,0,1.0,1.0
1959-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,11750.0,,,,0,1.0,1.0
1959-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6440.0,,,,0,1.0,1.0
1959-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,13890.0,,,,0,1.0,1.0
1959-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6108.0,,,,0,1.0,1.0
1959-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,11447.0,,,,0,1.0,1.0
1959-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6309.0,,,,0,1.0,1.0
1959-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8343.0,,,,0,1.0,1.0
1959-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5431.0,,,,0,1.0,1.0
1959-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5420.0,,,,0,1.0,1.0
1959-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3422.0,,,,0,1.0,1.0
1959-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4515.0,,,,0,1.0,1.0
1959-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2601.0,,,,0,1.0,1.0
1959-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5053.0,,,,0,1.0,1.0
1960-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1732.0,,,,0,1.0,1.0
1960-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4438.0,,,,0,1.0,1.0
1960-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1387.0,,,,0,1.0,1.0
1960-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4990.0,,,,0,1.0,1.0
1960-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2196.0,,,,0,1.0,1.0
1960-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6044.0,,,,0,1.0,1.0
1960-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3525.0,,,,0,1.0,1.0
1960-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7230.0,,,,0,1.0,1.0
1960-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5675.0,,,,0,1.0,1.0
1960-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9773.0,,,,0,1.0,1.0
1960-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7551.0,,,,0,1.0,1.0
1960-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,11189.0,,,,0,1.0,1.0
1960-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6905.0,,,,0,1.0,1.0
1960-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12677.0,,,,0,1.0,1.0
1960-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6234.0,,,,0,1.0,1.0
1960-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12044.0,,,,0,1.0,1.0
1960-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5421.0,,,,0,1.0,1.0
1960-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8270.0,,,,0,1.0,1.0
1960-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4524.0,,,,0,1.0,1.0
1960-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5687.0,,,,0,1.0,1.0
1960-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2935.0,,,,0,1.0,1.0
1960-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5058.0,,,,0,1.0,1.0
1960-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1974.0,,,,0,1.0,1.0
1960-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5257.0,,,,0,1.0,1.0
1961-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1442.0,,,,0,1.0,1.0
1961-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4474.0,,,,0,1.0,1.0
1961-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1314.0,,,,0,1.0,1.0
1961-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4682.0,,,,0,1.0,1.0
1961-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2396.0,,,,0,1.0,1.0
1961-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6660.0,,,,0,1.0,1.0
1961-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3987.0,,,,0,1.0,1.0
1961-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7157.0,,,,0,1.0,1.0
1961-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5810.0,,,,0,1.0,1.0
1961-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9849.0,,,,0,1.0,1.0
1961-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7766.0,,,,0,1.0,1.0
1961-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12324.0,,,,0,1.0,1.0
1961-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7271.0,,,,0,1.0,1.0
1961-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12754.0,,,,0,1.0,1.0
1961-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6802.0,,,,0,1.0,1.0
1961-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,13039.0,,,,0,1.0,1.0
1961-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5791.0,,,,0,1.0,1.0
1961-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9031.0,,,,0,1.0,1.0
1961-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5153.0,,,,0,1.0,1.0
1961-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6239.0,,,,0,1.0,1.0
1961-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3707.0,,,,0,1.0,1.0
1961-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5393.0,,,,0,1.0,1.0
1961-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2493.0,,,,0,1.0,1.0
1961-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5311.0,,,,0,1.0,1.0
1962-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1976.0,,,,0,1.0,1.0
1962-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,4940.0,,,,0,1.0,1.0
1962-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1569.0,,,,0,1.0,1.0
1962-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5008.0,,,,0,1.0,1.0
1962-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2398.0,,,,0,1.0,1.0
1962-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7031.0,,,,0,1.0,1.0
1962-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3547.0,,,,0,1.0,1.0
1962-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7967.0,,,,0,1.0,1.0
1962-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,5315.0,,,,0,1.0,1.0
1962-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10773.0,,,,0,1.0,1.0
1962-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7456.0,,,,0,1.0,1.0
1962-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12768.0,,,,0,1.0,1.0
1962-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6732.0,,,,0,1.0,1.0
1962-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,13528.0,,,,0,1.0,1.0
1962-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6643.0,,,,0,1.0,1.0
1962-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12080.0,,,,0,1.0,1.0
1962-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6018.0,,,,0,1.0,1.0
1962-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8117.0,,,,0,1.0,1.0
1962-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4985.0,,,,0,1.0,1.0
1962-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6338.0,,,,0,1.0,1.0
1962-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3689.0,,,,0,1.0,1.0
1962-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5624.0,,,,0,1.0,1.0
1962-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2863.0,,,,0,1.0,1.0
1962-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5764.0,,,,0,1.0,1.0
1963-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2036.0,,,,0,1.0,1.0
1963-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5062.0,,,,0,1.0,1.0
1963-02,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,1620.0,,,,0,1.0,1.0
1963-02,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5411.0,,,,0,1.0,1.0
1963-03,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2498.0,,,,0,1.0,1.0
1963-03,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7148.0,,,,0,1.0,1.0
1963-04,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4198.0,,,,0,1.0,1.0
1963-04,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8727.0,,,,0,1.0,1.0
1963-05,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6484.0,,,,0,1.0,1.0
1963-05,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,10895.0,,,,0,1.0,1.0
1963-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,8563.0,,,,0,1.0,1.0
1963-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,13184.0,,,,0,1.0,1.0
1963-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,8134.0,,,,0,1.0,1.0
1963-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,14998.0,,,,0,1.0,1.0
1963-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,8056.0,,,,0,1.0,1.0
1963-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12813.0,,,,0,1.0,1.0
1963-09,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,7652.0,,,,0,1.0,1.0
1963-09,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,8347.0,,,,0,1.0,1.0
1963-10,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,6656.0,,,,0,1.0,1.0
1963-10,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,7488.0,,,,0,1.0,1.0
1963-11,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,4236.0,,,,0,1.0,1.0
1963-11,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,6180.0,,,,0,1.0,1.0
1963-12,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,3076.0,,,,0,1.0,1.0
1963-12,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5958.0,,,,0,1.0,1.0
1964-01,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,2252.0,,,,0,1.0,1.0
1964-01,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,5972.0,,,,0,1.0,1.0
