REF_DATE,GEO,DGUID,Dairy distribution,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,longitude,latitude
2016-06,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,28466.0,,,,0,-127,54
2016-06,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,31769.0,,,,0,-127,54
2016-07,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,709891.0,,,,0,1,1
2016-07,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,225562.0,,,,0,1,1
2016-07,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,484329.0,,,,0,1,1
2016-07,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,4086.0,,,,0,-60,53
2016-07,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2921.0,,,,0,-60,53
2016-07,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,1165.0,,,,0,-60,53
2016-07,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9240.0,,,,0,-63,-1
2016-07,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1052.0,,,,0,-63,-1
2016-07,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8189.0,,,,0,-63,-1
2016-07,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15482.0,,,,0,-63,45
2016-07,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,5868.0,,,,0,-63,45
2016-07,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,9614.0,,,,0,-63,45
2016-07,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11698.0,,,,0,-66,46
2016-07,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5622.0,,,,0,-66,46
2016-07,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,6076.0,,,,0,-66,46
2016-07,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,258251.0,,,,0,-68,54
2016-07,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,48517.0,,,,0,-68,54
2016-07,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,209734.0,,,,0,-68,54
2016-07,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,234353.0,,,,0,-85,49
2016-07,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,84793.0,,,,0,-85,49
2016-07,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,149560.0,,,,0,-85,49
2016-07,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,28748.0,,,,0,-95,54
2016-07,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9055.0,,,,0,-95,54
2016-07,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,19693.0,,,,0,-95,54
2016-07,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,21900.0,,,,0,-106,54
2016-07,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8946.0,,,,0,-106,54
2016-07,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,12955.0,,,,0,-106,54
2016-07,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,63599.0,,,,0,-115,54
2016-07,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,29743.0,,,,0,-115,54
2016-07,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,33856.0,,,,0,-115,54
2016-07,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,62534.0,,,,0,-127,54
2016-07,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29046.0,,,,0,-127,54
2016-07,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,33488.0,,,,0,-127,54
2016-08,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,710262.0,,,,0,1,1
2016-08,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,232659.0,,,,0,1,1
2016-08,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,477603.0,,,,0,1,1
2016-08,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,4151.0,,,,0,-60,53
2016-08,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3115.0,,,,0,-60,53
2016-08,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,1036.0,,,,0,-60,53
2016-08,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9282.0,,,,0,-63,-1
2016-08,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1111.0,,,,0,-63,-1
2016-08,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8171.0,,,,0,-63,-1
2016-08,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15766.0,,,,0,-63,45
2016-08,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,5759.0,,,,0,-63,45
2016-08,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,10008.0,,,,0,-63,45
2016-08,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11980.0,,,,0,-66,46
2016-08,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6088.0,,,,0,-66,46
2016-08,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5892.0,,,,0,-66,46
2016-08,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,258957.0,,,,0,-68,54
2016-08,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,53049.0,,,,0,-68,54
2016-08,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,205907.0,,,,0,-68,54
2016-08,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,235796.0,,,,0,-85,49
2016-08,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,86825.0,,,,0,-85,49
2016-08,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,148971.0,,,,0,-85,49
2016-08,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,28630.0,,,,0,-95,54
2016-08,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,8973.0,,,,0,-95,54
2016-08,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,19657.0,,,,0,-95,54
2016-08,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,21522.0,,,,0,-106,54
2016-08,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8987.0,,,,0,-106,54
2016-08,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,12535.0,,,,0,-106,54
2016-08,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,62213.0,,,,0,-115,54
2016-08,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,29729.0,,,,0,-115,54
2016-08,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,32484.0,,,,0,-115,54
2016-08,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,61965.0,,,,0,-127,54
2016-08,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29024.0,,,,0,-127,54
2016-08,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,32941.0,,,,0,-127,54
2016-09,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,689893.0,,,,0,1,1
2016-09,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,235547.0,,,,0,1,1
2016-09,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,454346.0,,,,0,1,1
2016-09,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,3894.0,,,,0,-60,53
2016-09,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2958.0,,,,0,-60,53
2016-09,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,936.0,,,,0,-60,53
2016-09,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9254.0,,,,0,-63,-1
2016-09,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1045.0,,,,0,-63,-1
2016-09,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8209.0,,,,0,-63,-1
2016-09,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15395.0,,,,0,-63,45
2016-09,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,5956.0,,,,0,-63,45
2016-09,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,9440.0,,,,0,-63,45
2016-09,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11601.0,,,,0,-66,46
2016-09,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6040.0,,,,0,-66,46
2016-09,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5561.0,,,,0,-66,46
2016-09,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,252211.0,,,,0,-68,54
2016-09,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,50663.0,,,,0,-68,54
2016-09,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,201547.0,,,,0,-68,54
2016-09,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,230542.0,,,,0,-85,49
2016-09,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,90358.0,,,,0,-85,49
2016-09,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,140184.0,,,,0,-85,49
2016-09,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,27843.0,,,,0,-95,54
2016-09,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9134.0,,,,0,-95,54
2016-09,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,18709.0,,,,0,-95,54
2016-09,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,20648.0,,,,0,-106,54
2016-09,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,9036.0,,,,0,-106,54
2016-09,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,11612.0,,,,0,-106,54
2016-09,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,58844.0,,,,0,-115,54
2016-09,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,31259.0,,,,0,-115,54
2016-09,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27585.0,,,,0,-115,54
2016-09,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,59661.0,,,,0,-127,54
2016-09,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29098.0,,,,0,-127,54
2016-09,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,30564.0,,,,0,-127,54
2016-10,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,711751.0,,,,0,1,1
2016-10,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,242424.0,,,,0,1,1
2016-10,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,469327.0,,,,0,1,1
2016-10,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,4019.0,,,,0,-60,53
2016-10,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3094.0,,,,0,-60,53
2016-10,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,925.0,,,,0,-60,53
2016-10,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9243.0,,,,0,-63,-1
2016-10,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,983.0,,,,0,-63,-1
2016-10,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8260.0,,,,0,-63,-1
2016-10,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15963.0,,,,0,-63,45
2016-10,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,6131.0,,,,0,-63,45
2016-10,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,9832.0,,,,0,-63,45
2016-10,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11882.0,,,,0,-66,46
2016-10,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6091.0,,,,0,-66,46
2016-10,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5790.0,,,,0,-66,46
2016-10,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,260991.0,,,,0,-68,54
2016-10,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,52020.0,,,,0,-68,54
2016-10,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,208971.0,,,,0,-68,54
2016-10,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,239605.0,,,,0,-85,49
2016-10,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,91389.0,,,,0,-85,49
2016-10,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,148216.0,,,,0,-85,49
2016-10,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,28570.0,,,,0,-95,54
2016-10,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,10125.0,,,,0,-95,54
2016-10,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,18445.0,,,,0,-95,54
2016-10,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,21110.0,,,,0,-106,54
2016-10,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,9806.0,,,,0,-106,54
2016-10,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,11304.0,,,,0,-106,54
2016-10,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,59646.0,,,,0,-115,54
2016-10,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,32932.0,,,,0,-115,54
2016-10,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,26714.0,,,,0,-115,54
2016-10,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,60723.0,,,,0,-127,54
2016-10,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,29853.0,,,,0,-127,54
2016-10,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,30870.0,,,,0,-127,54
2016-11,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,696300.0,,,,0,1,1
2016-11,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,236710.0,,,,0,1,1
2016-11,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,459590.0,,,,0,1,1
2016-11,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,3836.0,,,,0,-60,53
2016-11,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3097.0,,,,0,-60,53
2016-11,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,740.0,,,,0,-60,53
2016-11,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9156.0,,,,0,-63,-1
2016-11,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,969.0,,,,0,-63,-1
2016-11,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8186.0,,,,0,-63,-1
2016-11,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15708.0,,,,0,-63,45
2016-11,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,5948.0,,,,0,-63,45
2016-11,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,9760.0,,,,0,-63,45
2016-11,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11743.0,,,,0,-66,46
2016-11,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6109.0,,,,0,-66,46
2016-11,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5634.0,,,,0,-66,46
2016-11,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,256092.0,,,,0,-68,54
2016-11,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,54091.0,,,,0,-68,54
2016-11,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,202001.0,,,,0,-68,54
2016-11,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,233645.0,,,,0,-85,49
2016-11,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,88960.0,,,,0,-85,49
2016-11,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,144685.0,,,,0,-85,49
2016-11,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,27859.0,,,,0,-95,54
2016-11,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9559.0,,,,0,-95,54
2016-11,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,18301.0,,,,0,-95,54
2016-11,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,20801.0,,,,0,-106,54
2016-11,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,9087.0,,,,0,-106,54
2016-11,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,11714.0,,,,0,-106,54
2016-11,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,58075.0,,,,0,-115,54
2016-11,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,30176.0,,,,0,-115,54
2016-11,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27899.0,,,,0,-115,54
2016-11,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,59384.0,,,,0,-127,54
2016-11,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,28715.0,,,,0,-127,54
2016-11,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,30670.0,,,,0,-127,54
2016-12,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,716538.0,,,,0,1,1
2016-12,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,253633.0,,,,0,1,1
2016-12,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,462905.0,,,,0,1,1
2016-12,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,3997.0,,,,0,-60,53
2016-12,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3112.0,,,,0,-60,53
2016-12,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,885.0,,,,0,-60,53
2016-12,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9643.0,,,,0,-63,-1
2016-12,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1056.0,,,,0,-63,-1
2016-12,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8588.0,,,,0,-63,-1
2016-12,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15689.0,,,,0,-63,45
2016-12,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,6012.0,,,,0,-63,45
2016-12,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,9677.0,,,,0,-63,45
2016-12,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,12496.0,,,,0,-66,46
2016-12,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,6534.0,,,,0,-66,46
2016-12,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5961.0,,,,0,-66,46
2016-12,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,256431.0,,,,0,-68,54
2016-12,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,55917.0,,,,0,-68,54
2016-12,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,200514.0,,,,0,-68,54
2016-12,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,245124.0,,,,0,-85,49
2016-12,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,94266.0,,,,0,-85,49
2016-12,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,150859.0,,,,0,-85,49
2016-12,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,29214.0,,,,0,-95,54
2016-12,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,10651.0,,,,0,-95,54
2016-12,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,18563.0,,,,0,-95,54
2016-12,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,21837.0,,,,0,-106,54
2016-12,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,10283.0,,,,0,-106,54
2016-12,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,11554.0,,,,0,-106,54
2016-12,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,60566.0,,,,0,-115,54
2016-12,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,34919.0,,,,0,-115,54
2016-12,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,25648.0,,,,0,-115,54
2016-12,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,61541.0,,,,0,-127,54
2016-12,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,30885.0,,,,0,-127,54
2016-12,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,30656.0,,,,0,-127,54
2017-01,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,745469.0,,,,0,1,1
2017-01,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,230274.0,,,,0,1,1
2017-01,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,515195.0,,,,0,1,1
2017-01,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,4150.0,,,,0,-60,53
2017-01,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,3078.0,,,,0,-60,53
2017-01,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,1072.0,,,,0,-60,53
2017-01,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9726.0,,,,0,-63,-1
2017-01,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,991.0,,,,0,-63,-1
2017-01,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8736.0,,,,0,-63,-1
2017-01,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,16793.0,,,,0,-63,45
2017-01,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,5977.0,,,,0,-63,45
2017-01,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,10815.0,,,,0,-63,45
2017-01,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,12909.0,,,,0,-66,46
2017-01,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5818.0,,,,0,-66,46
2017-01,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,7091.0,,,,0,-66,46
2017-01,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,275809.0,,,,0,-68,54
